,prdtypecode
90232.0,1560
90233.0,2522
90234.0,2583
90235.0,2583
90236.0,1301
90237.0,1281
90238.0,1300
90239.0,1560
90240.0,10
90241.0,2462
90242.0,2583
90243.0,2522
90244.0,60
90245.0,2403
90246.0,1160
90247.0,2583
90248.0,1302
90249.0,1140
90250.0,2583
90251.0,2280
90252.0,50
90253.0,10
90254.0,10
90255.0,2583
90256.0,1560
90257.0,2220
90258.0,1940
90259.0,2522
90260.0,1280
90261.0,2060
90262.0,1320
90263.0,1302
90264.0,1160
90265.0,2522
90266.0,10
90267.0,1920
90268.0,2280
90269.0,2060
90270.0,1320
90271.0,1320
90272.0,2462
90273.0,2403
90274.0,1560
90275.0,1920
90276.0,10
90277.0,2585
90278.0,2403
90279.0,1560
90280.0,1160
90281.0,1560
90282.0,2582
90283.0,2905
90284.0,1320
90285.0,1302
90286.0,2705
90287.0,2280
90288.0,1560
90289.0,1300
90290.0,40
90291.0,1300
90292.0,2522
90293.0,10
90294.0,2280
90295.0,2583
90296.0,2280
90297.0,10
90298.0,50
90299.0,2583
90300.0,2583
90301.0,2462
90302.0,2280
90303.0,2583
90304.0,2705
90305.0,2583
90306.0,2403
90307.0,2583
90308.0,1300
90309.0,1920
90310.0,2403
90311.0,1920
90312.0,1560
90313.0,1320
90314.0,2522
90315.0,1560
90316.0,2705
90317.0,1320
90318.0,2060
90319.0,2522
90320.0,1280
90321.0,10
90322.0,2403
90323.0,2403
90324.0,2220
90325.0,2403
90326.0,10
90327.0,2583
90328.0,2280
90329.0,1320
90330.0,2522
90331.0,2583
90332.0,1140
90333.0,2522
90334.0,10
90335.0,2403
90336.0,2585
90337.0,1160
90338.0,60
90339.0,1920
90340.0,1281
90341.0,1280
90342.0,2522
90343.0,1160
90344.0,1320
90345.0,10
90346.0,10
90347.0,2583
90348.0,2905
90349.0,2280
90350.0,10
90351.0,2403
90352.0,1302
90353.0,1920
90354.0,2522
90355.0,2522
90356.0,2583
90357.0,60
90358.0,1940
90359.0,1300
90360.0,1560
90361.0,2403
90362.0,2280
90363.0,2522
90364.0,2403
90365.0,1302
90366.0,10
90367.0,1560
90368.0,2462
90369.0,2583
90370.0,1320
90371.0,2583
90372.0,2280
90373.0,2705
90374.0,2583
90375.0,2280
90376.0,2583
90377.0,1302
90378.0,1560
90379.0,1280
90380.0,50
90381.0,1560
90382.0,1180
90383.0,1302
90384.0,1560
90385.0,2280
90386.0,2060
90387.0,2705
90388.0,1320
90389.0,2585
90390.0,2280
90391.0,1160
90392.0,2280
90393.0,2522
90394.0,1302
90395.0,1560
90396.0,2583
90397.0,1920
90398.0,2905
90399.0,1300
90400.0,2585
90401.0,1940
90402.0,1160
90403.0,2583
90404.0,2060
90405.0,50
90406.0,2583
90407.0,1280
90408.0,1320
90409.0,2060
90410.0,1560
90411.0,40
90412.0,1160
90413.0,1301
90414.0,2462
90415.0,2585
90416.0,2403
90417.0,1560
90418.0,1300
90419.0,2220
90420.0,2522
90421.0,2705
90422.0,1300
90423.0,1300
90424.0,2522
90425.0,1302
90426.0,2522
90427.0,2403
90428.0,2403
90429.0,2582
90430.0,2462
90431.0,2583
90432.0,1320
90433.0,2522
90434.0,1280
90435.0,2522
90436.0,1300
90437.0,2220
90438.0,2060
90439.0,2403
90440.0,2522
90441.0,2583
90442.0,2280
90443.0,50
90444.0,1140
90445.0,1301
90446.0,2585
90447.0,2280
90448.0,1300
90449.0,10
90450.0,50
90451.0,2060
90452.0,2585
90453.0,1560
90454.0,2403
90455.0,2403
90456.0,2280
90457.0,1300
90458.0,2583
90459.0,2583
90460.0,50
90461.0,1560
90462.0,1302
90463.0,2280
90464.0,2705
90465.0,1300
90466.0,2582
90467.0,10
90468.0,1300
90469.0,1281
90470.0,2582
90471.0,2522
90472.0,1140
90473.0,2583
90474.0,2705
90475.0,2280
90476.0,1160
90477.0,2583
90478.0,2522
90479.0,2522
90480.0,1560
90481.0,2522
90482.0,1300
90483.0,2583
90484.0,2522
90485.0,1281
90486.0,1140
90487.0,1302
90488.0,2280
90489.0,1920
90490.0,2583
90491.0,2060
90492.0,1920
90493.0,1320
90494.0,2220
90495.0,1940
90496.0,1320
90497.0,2280
90498.0,1281
90499.0,1300
90500.0,1280
90501.0,1280
90502.0,2060
90503.0,2583
90504.0,2060
90505.0,2583
90506.0,60
90507.0,2403
90508.0,1281
90509.0,1140
90510.0,10
90511.0,2585
90512.0,1300
90513.0,1302
90514.0,60
90515.0,1560
90516.0,10
90517.0,2705
90518.0,10
90519.0,2705
90520.0,40
90521.0,2905
90522.0,1302
90523.0,1560
90524.0,1320
90525.0,2522
90526.0,1920
90527.0,1320
90528.0,1940
90529.0,1560
90530.0,1160
90531.0,1301
90532.0,1560
90533.0,1940
90534.0,40
90535.0,1281
90536.0,2522
90537.0,40
90538.0,2705
90539.0,2280
90540.0,1280
90541.0,2585
90542.0,1281
90543.0,2585
90544.0,2905
90545.0,2060
90546.0,1920
90547.0,1140
90548.0,60
90549.0,1140
90550.0,1300
90551.0,2403
90552.0,1280
90553.0,1281
90554.0,1302
90555.0,2403
90556.0,1302
90557.0,2403
90558.0,2280
90559.0,1160
90560.0,1560
90561.0,2403
90562.0,10
90563.0,2522
90564.0,1301
90565.0,1140
90566.0,2583
90567.0,2403
90568.0,2583
90569.0,2403
90570.0,2403
90571.0,1320
90572.0,2462
90573.0,10
90574.0,10
90575.0,1300
90576.0,2280
90577.0,2060
90578.0,50
90579.0,2060
90580.0,2582
90581.0,1160
90582.0,10
90583.0,1320
90584.0,2280
90585.0,1280
90586.0,2585
90587.0,2522
90588.0,1140
90589.0,1302
90590.0,1560
90591.0,2583
90592.0,2403
90593.0,2583
90594.0,1160
90595.0,2582
90596.0,1940
90597.0,2522
90598.0,2705
90599.0,2583
90600.0,2060
90601.0,2583
90602.0,2585
90603.0,2522
90604.0,1302
90605.0,1140
90606.0,2060
90607.0,2585
90608.0,1560
90609.0,2522
90610.0,2403
90611.0,40
90612.0,2522
90613.0,1920
90614.0,1160
90615.0,2585
90616.0,2522
90617.0,2403
90618.0,1940
90619.0,2583
90620.0,2583
90621.0,50
90622.0,1180
90623.0,2220
90624.0,1560
90625.0,2585
90626.0,2582
90627.0,1140
90628.0,1560
90629.0,2585
90630.0,2522
90631.0,10
90632.0,1940
90633.0,2403
90634.0,2583
90635.0,2060
90636.0,2060
90637.0,2403
90638.0,2403
90639.0,1940
90640.0,2583
90641.0,2583
90642.0,1160
90643.0,40
90644.0,2582
90645.0,2060
90646.0,2280
90647.0,2280
90648.0,2462
90649.0,2585
90650.0,1300
90651.0,2462
90652.0,2585
90653.0,2060
90654.0,1560
90655.0,2462
90656.0,1140
90657.0,50
90658.0,10
90659.0,1300
90660.0,1560
90661.0,2583
90662.0,2583
90663.0,1302
90664.0,1920
90665.0,1320
90666.0,1180
90667.0,1920
90668.0,2522
90669.0,2583
90670.0,1940
90671.0,50
90672.0,1920
90673.0,1300
90674.0,1302
90675.0,1300
90676.0,10
90677.0,1160
90678.0,2403
90679.0,1300
90680.0,1140
90681.0,2582
90682.0,2583
90683.0,1281
90684.0,2585
90685.0,2522
90686.0,2705
90687.0,1560
90688.0,1180
90689.0,2705
90690.0,1940
90691.0,10
90692.0,60
90693.0,40
90694.0,2462
90695.0,2583
90696.0,1281
90697.0,2585
90698.0,1140
90699.0,1920
90700.0,40
90701.0,2462
90702.0,1560
90703.0,2583
90704.0,2403
90705.0,1281
90706.0,1280
90707.0,2585
90708.0,1320
90709.0,1560
90710.0,2280
90711.0,1302
90712.0,1302
90713.0,1560
90714.0,1280
90715.0,1180
90716.0,1302
90717.0,1180
90718.0,2403
90719.0,1301
90720.0,1140
90721.0,2060
90722.0,2522
90723.0,2585
90724.0,2583
90725.0,1300
90726.0,1281
90727.0,50
90728.0,2585
90729.0,1140
90730.0,1140
90731.0,2522
90732.0,2522
90733.0,1560
90734.0,1560
90735.0,60
90736.0,1320
90737.0,1300
90738.0,2280
90739.0,2585
90740.0,1560
90741.0,2583
90742.0,1140
90743.0,2220
90744.0,1920
90745.0,2280
90746.0,2705
90747.0,1300
90748.0,1180
90749.0,2280
90750.0,10
90751.0,40
90752.0,2280
90753.0,1280
90754.0,2522
90755.0,1300
90756.0,1940
90757.0,2060
90758.0,1302
90759.0,50
90760.0,2585
90761.0,10
90762.0,10
90763.0,2280
90764.0,1940
90765.0,2583
90766.0,1140
90767.0,2462
90768.0,2462
90769.0,10
90770.0,10
90771.0,1280
90772.0,1920
90773.0,2705
90774.0,2462
90775.0,2583
90776.0,2583
90777.0,40
90778.0,2583
90779.0,2060
90780.0,1140
90781.0,2585
90782.0,2060
90783.0,10
90784.0,10
90785.0,1280
90786.0,2280
90787.0,1300
90788.0,2522
90789.0,1300
90790.0,1920
90791.0,1280
90792.0,1300
90793.0,2585
90794.0,1280
90795.0,1302
90796.0,1140
90797.0,1281
90798.0,2583
90799.0,2280
90800.0,2585
90801.0,1160
90802.0,2403
90803.0,2583
90804.0,1160
90805.0,1281
90806.0,1320
90807.0,2280
90808.0,2583
90809.0,1920
90810.0,10
90811.0,1160
90812.0,1160
90813.0,1300
90814.0,2522
90815.0,1301
90816.0,1280
90817.0,2585
90818.0,10
90819.0,2060
90820.0,60
90821.0,2522
90822.0,2403
90823.0,1920
90824.0,1320
90825.0,1560
90826.0,1320
90827.0,2462
90828.0,1160
90829.0,2280
90830.0,2583
90831.0,10
90832.0,2583
90833.0,2522
90834.0,1320
90835.0,1280
90836.0,10
90837.0,2522
90838.0,2522
90839.0,1560
90840.0,1140
90841.0,1280
90842.0,2060
90843.0,50
90844.0,1301
90845.0,2403
90846.0,2522
90847.0,2060
90848.0,1560
90849.0,2280
90850.0,2522
90851.0,2403
90852.0,10
90853.0,2522
90854.0,10
90855.0,2280
90856.0,2403
90857.0,1920
90858.0,2583
90859.0,2280
90860.0,2522
90861.0,1140
90862.0,2583
90863.0,2582
90864.0,1160
90865.0,2280
90866.0,2403
90867.0,2522
90868.0,2585
90869.0,1920
90870.0,2583
90871.0,2060
90872.0,1300
90873.0,1140
90874.0,2583
90875.0,1280
90876.0,1140
90877.0,2060
90878.0,1180
90879.0,1300
90880.0,2583
90881.0,1301
90882.0,1302
90883.0,2522
90884.0,2403
90885.0,1281
90886.0,2522
90887.0,2522
90888.0,1300
90889.0,1300
90890.0,2280
90891.0,2583
90892.0,1320
90893.0,1281
90894.0,1160
90895.0,1320
90896.0,2462
90897.0,2403
90898.0,2280
90899.0,1920
90900.0,1281
90901.0,10
90902.0,1160
90903.0,2522
90904.0,2403
90905.0,2462
90906.0,10
90907.0,2060
90908.0,2060
90909.0,2220
90910.0,10
90911.0,2582
90912.0,1320
90913.0,1940
90914.0,60
90915.0,1300
90916.0,1300
90917.0,2585
90918.0,1280
90919.0,2403
90920.0,1160
90921.0,2280
90922.0,2583
90923.0,50
90924.0,10
90925.0,1180
90926.0,2462
90927.0,1560
90928.0,1281
90929.0,2403
90930.0,1920
90931.0,1560
90932.0,1300
90933.0,2403
90934.0,1280
90935.0,2060
90936.0,2582
90937.0,2220
90938.0,1281
90939.0,1140
90940.0,2280
90941.0,2582
90942.0,1320
90943.0,1160
90944.0,1300
90945.0,1920
90946.0,2585
90947.0,1160
90948.0,1160
90949.0,2403
90950.0,10
90951.0,2583
90952.0,2583
90953.0,2583
90954.0,2060
90955.0,10
90956.0,1300
90957.0,1180
90958.0,2583
90959.0,1281
90960.0,1920
90961.0,2583
90962.0,1300
90963.0,2583
90964.0,1940
90965.0,2522
90966.0,2462
90967.0,1940
90968.0,2583
90969.0,2583
90970.0,2585
90971.0,10
90972.0,2583
90973.0,2280
90974.0,10
90975.0,1300
90976.0,1280
90977.0,2403
90978.0,1140
90979.0,2583
90980.0,1560
90981.0,2583
90982.0,2582
90983.0,2280
90984.0,2220
90985.0,40
90986.0,10
90987.0,2583
90988.0,2583
90989.0,2522
90990.0,2583
90991.0,2403
90992.0,1160
90993.0,1160
90994.0,2583
90995.0,1140
90996.0,2060
90997.0,2060
90998.0,1300
90999.0,10
91000.0,2583
91001.0,2583
91002.0,10
91003.0,1320
91004.0,2403
91005.0,1160
91006.0,1320
91007.0,1280
91008.0,1302
91009.0,2522
91010.0,2583
91011.0,2583
91012.0,40
91013.0,60
91014.0,50
91015.0,2522
91016.0,2582
91017.0,2585
91018.0,2280
91019.0,60
91020.0,1160
91021.0,1320
91022.0,1280
91023.0,2522
91024.0,1280
91025.0,2585
91026.0,1160
91027.0,2280
91028.0,1320
91029.0,2280
91030.0,2705
91031.0,2403
91032.0,2522
91033.0,1300
91034.0,2060
91035.0,2060
91036.0,1560
91037.0,1281
91038.0,2583
91039.0,50
91040.0,1301
91041.0,1300
91042.0,10
91043.0,2522
91044.0,1940
91045.0,10
91046.0,2585
91047.0,1300
91048.0,10
91049.0,1160
91050.0,2280
91051.0,2403
91052.0,2585
91053.0,2280
91054.0,2705
91055.0,1560
91056.0,1302
91057.0,2583
91058.0,10
91059.0,1300
91060.0,1160
91061.0,1140
91062.0,2522
91063.0,1302
91064.0,1281
91065.0,1160
91066.0,1560
91067.0,50
91068.0,2705
91069.0,2403
91070.0,1560
91071.0,1300
91072.0,2280
91073.0,2583
91074.0,1300
91075.0,1560
91076.0,2582
91077.0,1160
91078.0,10
91079.0,1320
91080.0,2403
91081.0,2280
91082.0,2583
91083.0,1140
91084.0,2582
91085.0,1160
91086.0,1560
91087.0,2522
91088.0,2583
91089.0,40
91090.0,2583
91091.0,1300
91092.0,1280
91093.0,1320
91094.0,2280
91095.0,10
91096.0,1280
91097.0,2060
91098.0,2220
91099.0,1302
91100.0,2403
91101.0,40
91102.0,2583
91103.0,2462
91104.0,10
91105.0,1160
91106.0,1180
91107.0,2280
91108.0,1300
91109.0,1160
91110.0,1300
91111.0,2583
91112.0,1160
91113.0,2522
91114.0,1920
91115.0,1160
91116.0,1140
91117.0,2705
91118.0,2060
91119.0,1301
91120.0,1140
91121.0,2583
91122.0,1300
91123.0,1281
91124.0,2585
91125.0,1920
91126.0,40
91127.0,2705
91128.0,1160
91129.0,1560
91130.0,2403
91131.0,1300
91132.0,2462
91133.0,2705
91134.0,1280
91135.0,2522
91136.0,1300
91137.0,2583
91138.0,1320
91139.0,1140
91140.0,2583
91141.0,2522
91142.0,2522
91143.0,2060
91144.0,1300
91145.0,1140
91146.0,1560
91147.0,10
91148.0,1920
91149.0,1300
91150.0,2705
91151.0,10
91152.0,2403
91153.0,2280
91154.0,1300
91155.0,1160
91156.0,2582
91157.0,2583
91158.0,2522
91159.0,2522
91160.0,2280
91161.0,2583
91162.0,1560
91163.0,50
91164.0,1560
91165.0,1160
91166.0,2220
91167.0,2060
91168.0,60
91169.0,1320
91170.0,2280
91171.0,2582
91172.0,2403
91173.0,1920
91174.0,10
91175.0,2705
91176.0,2403
91177.0,2582
91178.0,1560
91179.0,2403
91180.0,10
91181.0,2583
91182.0,1300
91183.0,2583
91184.0,2522
91185.0,2220
91186.0,2060
91187.0,2583
91188.0,1560
91189.0,2280
91190.0,1560
91191.0,2583
91192.0,1320
91193.0,2583
91194.0,2705
91195.0,1281
91196.0,10
91197.0,1280
91198.0,1320
91199.0,1160
91200.0,1560
91201.0,2522
91202.0,2583
91203.0,2060
91204.0,1300
91205.0,1320
91206.0,1301
91207.0,1320
91208.0,2583
91209.0,1280
91210.0,40
91211.0,1140
91212.0,40
91213.0,1180
91214.0,2583
91215.0,1560
91216.0,2280
91217.0,2705
91218.0,1920
91219.0,2522
91220.0,10
91221.0,2905
91222.0,2705
91223.0,1920
91224.0,2220
91225.0,1280
91226.0,1320
91227.0,10
91228.0,2522
91229.0,1920
91230.0,2583
91231.0,2280
91232.0,10
91233.0,1140
91234.0,1281
91235.0,1300
91236.0,2280
91237.0,1280
91238.0,1140
91239.0,2060
91240.0,2280
91241.0,2583
91242.0,1560
91243.0,2905
91244.0,1560
91245.0,1560
91246.0,1560
91247.0,1300
91248.0,1301
91249.0,50
91250.0,1920
91251.0,2280
91252.0,2280
91253.0,2220
91254.0,1301
91255.0,10
91256.0,1281
91257.0,2462
91258.0,1140
91259.0,2060
91260.0,2403
91261.0,1560
91262.0,50
91263.0,1560
91264.0,2522
91265.0,40
91266.0,1301
91267.0,1300
91268.0,2705
91269.0,1140
91270.0,2583
91271.0,60
91272.0,2705
91273.0,2280
91274.0,50
91275.0,1300
91276.0,2583
91277.0,1920
91278.0,2705
91279.0,2403
91280.0,1320
91281.0,1300
91282.0,1320
91283.0,2280
91284.0,50
91285.0,2705
91286.0,2060
91287.0,2583
91288.0,2220
91289.0,1920
91290.0,1160
91291.0,2280
91292.0,1301
91293.0,1320
91294.0,2060
91295.0,2060
91296.0,1920
91297.0,1281
91298.0,1920
91299.0,2522
91300.0,1300
91301.0,1320
91302.0,2522
91303.0,2280
91304.0,2705
91305.0,10
91306.0,1560
91307.0,1560
91308.0,1140
91309.0,2280
91310.0,2522
91311.0,2583
91312.0,2583
91313.0,2582
91314.0,2060
91315.0,1300
91316.0,2522
91317.0,1160
91318.0,2585
91319.0,2280
91320.0,2280
91321.0,2705
91322.0,1320
91323.0,1300
91324.0,2585
91325.0,1920
91326.0,1300
91327.0,1160
91328.0,1140
91329.0,2280
91330.0,2583
91331.0,2220
91332.0,2585
91333.0,2280
91334.0,50
91335.0,10
91336.0,40
91337.0,2403
91338.0,2060
91339.0,2522
91340.0,10
91341.0,1920
91342.0,2585
91343.0,60
91344.0,1920
91345.0,2522
91346.0,2582
91347.0,2462
91348.0,2585
91349.0,2403
91350.0,1302
91351.0,2583
91352.0,2583
91353.0,1301
91354.0,2522
91355.0,50
91356.0,1560
91357.0,1302
91358.0,1920
91359.0,1280
91360.0,2705
91361.0,2585
91362.0,10
91363.0,2522
91364.0,40
91365.0,2583
91366.0,2522
91367.0,2585
91368.0,1160
91369.0,1940
91370.0,1160
91371.0,2060
91372.0,1920
91373.0,1560
91374.0,1920
91375.0,1180
91376.0,1281
91377.0,50
91378.0,1281
91379.0,2403
91380.0,1920
91381.0,1160
91382.0,1560
91383.0,2522
91384.0,10
91385.0,1301
91386.0,10
91387.0,1320
91388.0,1560
91389.0,10
91390.0,50
91391.0,10
91392.0,2403
91393.0,1920
91394.0,1320
91395.0,2060
91396.0,40
91397.0,40
91398.0,1280
91399.0,2220
91400.0,2403
91401.0,2060
91402.0,1940
91403.0,1302
91404.0,60
91405.0,10
91406.0,2280
91407.0,2280
91408.0,2705
91409.0,1302
91410.0,2280
91411.0,2583
91412.0,10
91413.0,2280
91414.0,2280
91415.0,2403
91416.0,1320
91417.0,1140
91418.0,1560
91419.0,2583
91420.0,2522
91421.0,2583
91422.0,2280
91423.0,2403
91424.0,2280
91425.0,2583
91426.0,1560
91427.0,2905
91428.0,1160
91429.0,1940
91430.0,2060
91431.0,2585
91432.0,2583
91433.0,1320
91434.0,2522
91435.0,2280
91436.0,50
91437.0,2060
91438.0,2280
91439.0,2585
91440.0,1300
91441.0,2705
91442.0,1302
91443.0,10
91444.0,10
91445.0,1560
91446.0,2583
91447.0,2583
91448.0,2583
91449.0,2582
91450.0,60
91451.0,1560
91452.0,1281
91453.0,1160
91454.0,1300
91455.0,2583
91456.0,2280
91457.0,1560
91458.0,1281
91459.0,2060
91460.0,2522
91461.0,2585
91462.0,2705
91463.0,40
91464.0,1160
91465.0,1320
91466.0,10
91467.0,1920
91468.0,2583
91469.0,2522
91470.0,1160
91471.0,2582
91472.0,2583
91473.0,2583
91474.0,2280
91475.0,1302
91476.0,2280
91477.0,2280
91478.0,2403
91479.0,2583
91480.0,10
91481.0,1280
91482.0,2582
91483.0,1300
91484.0,2280
91485.0,2522
91486.0,2582
91487.0,2522
91488.0,1160
91489.0,10
91490.0,2403
91491.0,10
91492.0,2522
91493.0,2705
91494.0,2583
91495.0,1140
91496.0,2583
91497.0,1300
91498.0,1160
91499.0,2582
91500.0,1160
91501.0,2060
91502.0,10
91503.0,1920
91504.0,10
91505.0,1180
91506.0,2585
91507.0,2403
91508.0,2220
91509.0,10
91510.0,1302
91511.0,2583
91512.0,2522
91513.0,1140
91514.0,1560
91515.0,50
91516.0,1280
91517.0,1281
91518.0,2705
91519.0,2522
91520.0,1940
91521.0,1281
91522.0,2060
91523.0,1180
91524.0,2280
91525.0,2522
91526.0,1281
91527.0,2060
91528.0,2403
91529.0,2585
91530.0,2220
91531.0,2060
91532.0,10
91533.0,2403
91534.0,1560
91535.0,1280
91536.0,1160
91537.0,1320
91538.0,1320
91539.0,2585
91540.0,2280
91541.0,1160
91542.0,1140
91543.0,2280
91544.0,2583
91545.0,1560
91546.0,1302
91547.0,1300
91548.0,2220
91549.0,1300
91550.0,2582
91551.0,2403
91552.0,2403
91553.0,2403
91554.0,2585
91555.0,2583
91556.0,2583
91557.0,1140
91558.0,2583
91559.0,1160
91560.0,2280
91561.0,2060
91562.0,2060
91563.0,1300
91564.0,1300
91565.0,1160
91566.0,1140
91567.0,2403
91568.0,2280
91569.0,2905
91570.0,2583
91571.0,2583
91572.0,1280
91573.0,2583
91574.0,1300
91575.0,1160
91576.0,1920
91577.0,2583
91578.0,1920
91579.0,1302
91580.0,2462
91581.0,1280
91582.0,2522
91583.0,2403
91584.0,2403
91585.0,40
91586.0,2583
91587.0,1280
91588.0,1320
91589.0,1301
91590.0,2280
91591.0,1920
91592.0,2060
91593.0,1160
91594.0,1320
91595.0,2585
91596.0,1940
91597.0,1300
91598.0,1560
91599.0,1140
91600.0,2403
91601.0,10
91602.0,1300
91603.0,1560
91604.0,2280
91605.0,2583
91606.0,1140
91607.0,2705
91608.0,1302
91609.0,2583
91610.0,2583
91611.0,2583
91612.0,2280
91613.0,1140
91614.0,2280
91615.0,1302
91616.0,2705
91617.0,1320
91618.0,2585
91619.0,2280
91620.0,2583
91621.0,10
91622.0,2462
91623.0,2905
91624.0,2582
91625.0,50
91626.0,1320
91627.0,10
91628.0,1160
91629.0,10
91630.0,1560
91631.0,1320
91632.0,2583
91633.0,1320
91634.0,10
91635.0,2220
91636.0,1302
91637.0,2060
91638.0,2522
91639.0,1300
91640.0,2403
91641.0,1281
91642.0,2280
91643.0,1160
91644.0,2705
91645.0,1301
91646.0,10
91647.0,2583
91648.0,1160
91649.0,1301
91650.0,2403
91651.0,2403
91652.0,2403
91653.0,1281
91654.0,50
91655.0,2583
91656.0,2522
91657.0,1281
91658.0,2522
91659.0,2060
91660.0,2585
91661.0,1300
91662.0,1560
91663.0,2522
91664.0,2582
91665.0,1280
91666.0,2705
91667.0,2705
91668.0,60
91669.0,1160
91670.0,1140
91671.0,2220
91672.0,1160
91673.0,2705
91674.0,1320
91675.0,1160
91676.0,1140
91677.0,2583
91678.0,1302
91679.0,1300
91680.0,2403
91681.0,2280
91682.0,2280
91683.0,2060
91684.0,2585
91685.0,2522
91686.0,1320
91687.0,2060
91688.0,2060
91689.0,10
91690.0,2705
91691.0,10
91692.0,1160
91693.0,1300
91694.0,2060
91695.0,1140
91696.0,1320
91697.0,40
91698.0,2585
91699.0,1920
91700.0,2403
91701.0,40
91702.0,40
91703.0,1300
91704.0,2583
91705.0,50
91706.0,1160
91707.0,2403
91708.0,60
91709.0,2280
91710.0,2220
91711.0,1300
91712.0,2280
91713.0,2060
91714.0,2583
91715.0,40
91716.0,2583
91717.0,2585
91718.0,2583
91719.0,2583
91720.0,1140
91721.0,2060
91722.0,2462
91723.0,2522
91724.0,1300
91725.0,1160
91726.0,1920
91727.0,2582
91728.0,2403
91729.0,10
91730.0,1140
91731.0,2522
91732.0,1302
91733.0,1300
91734.0,10
91735.0,1302
91736.0,2583
91737.0,1140
91738.0,1560
91739.0,2705
91740.0,1301
91741.0,1280
91742.0,2060
91743.0,2522
91744.0,2280
91745.0,1281
91746.0,1320
91747.0,1280
91748.0,1560
91749.0,2522
91750.0,2060
91751.0,2582
91752.0,2582
91753.0,1140
91754.0,1281
91755.0,2582
91756.0,1300
91757.0,2280
91758.0,50
91759.0,1320
91760.0,1300
91761.0,2522
91762.0,1160
91763.0,1300
91764.0,1301
91765.0,1320
91766.0,1300
91767.0,1560
91768.0,40
91769.0,2280
91770.0,2583
91771.0,1302
91772.0,2905
91773.0,2403
91774.0,2403
91775.0,1300
91776.0,1560
91777.0,2403
91778.0,2905
91779.0,2582
91780.0,1160
91781.0,2585
91782.0,10
91783.0,1300
91784.0,1920
91785.0,10
91786.0,1560
91787.0,2522
91788.0,2583
91789.0,1560
91790.0,2522
91791.0,1280
91792.0,10
91793.0,2522
91794.0,1140
91795.0,1140
91796.0,1940
91797.0,1301
91798.0,1920
91799.0,40
91800.0,1300
91801.0,1560
91802.0,2220
91803.0,2280
91804.0,2522
91805.0,2280
91806.0,2705
91807.0,1160
91808.0,2280
91809.0,2280
91810.0,1280
91811.0,2060
91812.0,2522
91813.0,1280
91814.0,40
91815.0,1320
91816.0,2705
91817.0,2583
91818.0,1920
91819.0,1940
91820.0,2583
91821.0,10
91822.0,1280
91823.0,1300
91824.0,1280
91825.0,1140
91826.0,2522
91827.0,2403
91828.0,2403
91829.0,1560
91830.0,2060
91831.0,1920
91832.0,1560
91833.0,1300
91834.0,1160
91835.0,1560
91836.0,2705
91837.0,10
91838.0,1300
91839.0,1302
91840.0,1140
91841.0,2403
91842.0,1160
91843.0,40
91844.0,2585
91845.0,1302
91846.0,2522
91847.0,1160
91848.0,1940
91849.0,2280
91850.0,2403
91851.0,2583
91852.0,2583
91853.0,1140
91854.0,2403
91855.0,1281
91856.0,1140
91857.0,1560
91858.0,1560
91859.0,2403
91860.0,1300
91861.0,1920
91862.0,40
91863.0,2582
91864.0,2522
91865.0,1920
91866.0,1300
91867.0,1560
91868.0,1281
91869.0,2403
91870.0,40
91871.0,2583
91872.0,2583
91873.0,2583
91874.0,1140
91875.0,2585
91876.0,1920
91877.0,1140
91878.0,10
91879.0,1940
91880.0,1320
91881.0,2060
91882.0,2060
91883.0,10
91884.0,1300
91885.0,1302
91886.0,1180
91887.0,2522
91888.0,2583
91889.0,2583
91890.0,2583
91891.0,60
91892.0,2705
91893.0,1140
91894.0,1281
91895.0,2403
91896.0,50
91897.0,2280
91898.0,40
91899.0,1560
91900.0,2583
91901.0,1300
91902.0,2280
91903.0,1300
91904.0,1560
91905.0,1560
91906.0,1160
91907.0,2403
91908.0,10
91909.0,1300
91910.0,1140
91911.0,60
91912.0,1160
91913.0,2705
91914.0,2585
91915.0,2705
91916.0,2060
91917.0,1140
91918.0,2462
91919.0,2705
91920.0,1160
91921.0,1320
91922.0,2583
91923.0,1560
91924.0,1280
91925.0,40
91926.0,50
91927.0,1302
91928.0,50
91929.0,2403
91930.0,2462
91931.0,1320
91932.0,10
91933.0,2060
91934.0,1280
91935.0,1920
91936.0,1160
91937.0,1281
91938.0,10
91939.0,2403
91940.0,2060
91941.0,1920
91942.0,1280
91943.0,50
91944.0,1300
91945.0,1140
91946.0,2403
91947.0,1560
91948.0,1560
91949.0,1560
91950.0,1300
91951.0,2582
91952.0,10
91953.0,1301
91954.0,1302
91955.0,1140
91956.0,1281
91957.0,2585
91958.0,2583
91959.0,1302
91960.0,2280
91961.0,2582
91962.0,2583
91963.0,2905
91964.0,2582
91965.0,1320
91966.0,1560
91967.0,1320
91968.0,2522
91969.0,1280
91970.0,2280
91971.0,1140
91972.0,1281
91973.0,2060
91974.0,1300
91975.0,2583
91976.0,2522
91977.0,2522
91978.0,1300
91979.0,2522
91980.0,2280
91981.0,2582
91982.0,2583
91983.0,1160
91984.0,2060
91985.0,2280
91986.0,2522
91987.0,1560
91988.0,2583
91989.0,2060
91990.0,1320
91991.0,1560
91992.0,1560
91993.0,1560
91994.0,1160
91995.0,2280
91996.0,2583
91997.0,2583
91998.0,2403
91999.0,1920
92000.0,1920
92001.0,2583
92002.0,2583
92003.0,1302
92004.0,2522
92005.0,1920
